email_text,label
"Dear students,

Gentle Reminder!!!!!!!!!

*TCS codevita -* *Round 1 for Zone 1 and Zone 2* deadline is today 03 PM.

Requesting all registered students to use this opportunity, Another one and
half hour remaining.

Please check your mail for the details from TCS, Mail has been triggered to
your registered mail ID.

Regards
CR&CS

On Thu, Nov 23, 2023 at 5:18 PM Corporate Relations & Career Services <
cr-cs@srmap.edu.in> wrote:

> Dear students,
>
> As per the Schedule, *TCS codevita -* *Round 1 for Zone 1 and Zone 2* is
> happening* (24th November and 25th November)* Tomorrow and Day after
> tomorrow.
>
> All the students are requested to check their emails thoroughly. TCS has
> already shared the communication with the registered students to their
> registered email IDs.
>
>
>
> --
> With regards
>
> *CR & CS*
> *SRM University - Andhra Pradesh*
> Neerukonda Village
> Mangalagiri Mandal
> Guntur district - 522502
>
>

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students
Those who did not appear for Mid/CLA Examinations please come to the CR &
CS department and write the exam there only. If you miss this
opportunity, you won't get another.
Please meet the faculty at CR&CS.


-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,
The above mail is applicable only to ISES-301, AEC-105, AEC-106, SEC-101.

On Thu, Nov 30, 2023 at 9:31 AM Corporate Relations & Career Services <
cr-cs@srmap.edu.in> wrote:

> Dear students
> Those who did not appear for Mid/CLA Examinations please come to the CR &
> CS department and write the exam there only. If you miss this
> opportunity, you won't get another.
> Please meet the faculty at CR&CS.
>
>
> --
> With regards
>
> *CR & CS*
> *SRM University - Andhra Pradesh*
> Neerukonda Village
> Mangalagiri Mandal
> Guntur district - 522502
>
>

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

The event has started. Jetro is explaining various opportunities in Japan.

Join now!!! - https://www.youtube.com/watch?v=Z0wvmuwknSg

On Fri, Nov 24, 2023 at 3:54 PM Corporate Relations & Career Services <
cr-cs@srmap.edu.in> wrote:

> Dear students,
>
> A gentle reminder!
>
> This is going to be an exciting opportunity to experience career prospects
> and life in Japan. So don't miss this opportunity and register for this
> session immediately.
>
> Registration link - https://www.jetro.go.jp/en/events/jcpf_in2nd.html
>
> On Thu, Nov 23, 2023 at 5:26 PM Corporate Relations & Career Services <
> cr-cs@srmap.edu.in> wrote:
>
>> Dear students,
>>
>> Jetro, is conducting an online event on Career Opportunities and Living
>> In Japan. All the students are requested to register for this to get the
>> insights about the career prospects.
>>
>> Event date: 30.11.2023, 4:00 PM
>> Registration link: https://www.jetro.go.jp/en/events/jcpf_in2nd.html
>>
>>  Here are the key features of the event –
>>
>> ★Presentation by Japanese companies interested in INDIA
>> ★LIVE interactive session with INDIAN Professionals working in Japan.
>> ★You can ask question during this session.
>> ★Information about upcoming JOB FAIRS in Japan and other interesting
>> updates.
>>
>> Don't miss this unique opportunity.
>>
>>
>>
>> --
>> With regards
>>
>> *CR & CS*
>> *SRM University - Andhra Pradesh*
>> Neerukonda Village
>> Mangalagiri Mandal
>> Guntur district - 522502
>>
>>
>
> --
> With regards
>
> *CR & CS*
> *SRM University - Andhra Pradesh*
> Neerukonda Village
> Mangalagiri Mandal
> Guntur district - 522502
>
>

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear Students,

This is to inform you all that  Foundation for Innovation and Technology
Transfer (FITT) at IIT Delhi  * Foundation for Innovation and Technology
Transfer (FITT) at IIT Delhi is conducting Tech.Future Hackathon through
their partner Reskill and Microsoft*.

*Deadline : 14/12/2023.*


*Step to register:*
1. *Register here:* Tech.2 Future Hackathon (fitt-iitd.in)
<https://fitt-iitd.in/Techfuture/>

2) *Hack Day: 21st & 22nd December - 2023*

Join Tech.Future Hackathon 2.0 – code for change! 🌐 Dive into 4
challenges, connect with mentors, and pitch to industry leaders. 🏆 Win INR
25 Lakhs for your startup!

[image: WhatsApp Image 2023-11-30 at 17.38.37_415365f9.jpg]

We request all students to register for the above hackathon and utilize the
wonderful opportunity.

About

*Tech.Future Hackathon*

Tech.Future Hackathon—an initiative of FITT, IIT Delhi is designed to
propel visionary entrepreneurs from the Research & Development phase to the
creation of workable prototypes and Minimum Viable Products (MVPs) tailored
for Industry 5.0 use cases. Our nationwide hackathon is a dynamic platform
that empowers innovators to tackle some of the most pressing challenges,
fostering collaborative problem-solving within the vibrant environment of
FITT, IIT Delhi.

Tech.Future is dedicated to nurturing out-of-the-box thinking among
emerging techpreneurs. We invite you to harness the power of cutting-edge
technologies such as IoT, AI/ML, Deep Learning, AR/VR, Computer Vision, and
Robotics across diverse domains including Transportation, Mobility,
Clean-tech, Renewable Energy, Environment, Smart Infrastructure, and
Sustainable Living. The Tech.Future Hackathon is not just an event; it's a
launchpad for your ideas and the ideal starting point for your startup
journey.

Join us in shaping the future of technology and making a lasting impact.
Let's innovate, collaborate, and transform ideas into reality at
Tech.Future Deep Tech Hackathon!


*Regards*
*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear Student,
Instructions to take SEC - 101 Examination
1. Calculators are not allowed.
2. All the questions are MCQs only.
3. 20 (2 mark) questions, and 60 (1 mark) questions.
4. Answer all the questions carefully.

*Wish you all the best.......*

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

HoneyWell is organizing a webinar on Cyber Security domain. All the
students are recommended to attend the webinars on regular basis.

*Webinar** Details:*

*Topic:*  “OT Cybersecurity”*.*

*Resource person:* Mr Tarun Gupta, Sr. Software Engineering Manager,
HoneyWell

*Date:* 19/12/2023

*Time:* *4*:00 PM to *5*:00 PM


Registration link:
https://u12678031.ct.sendgrid.net/ls/click?upn=6No6TGuth3HtSxfH-2BEYsAic-2BulQhuDe-2BwcfW0YFlxb40YGsRrLCMyYD8enwk8eRsf-2Bgf-2Bt7FrZ-2FTAZU6HgaV9dSSCx8zXFoeJAv0LEkfgzufHJcgWacOAGczS8KzzDIqWzmE_EDB9v3leiLH9s7NYHnHyHJ8ITzQ16NMEnJK-2BcKgr-2FTWXuzkFPkPQJcjn-2F1-2B3iCBLz1ya0W2oC-2BkldNww1fJmKZU5kq4u0nSj6-2BI1gTJ98zXqs5OrF-2FeCqRplMtP9YclSi0igI8Pcz3tIdeqYkMITa9D1rY5nhFcJBzCNH8pCjHA-2BbbDA0ZNkTQlQpg5H-2FcJ101P-2FtO7Myk6D5tSqN33BS7dzzHmWGgT2Bv7LW2CZC8VfSKNj9R8MUrH2-2FBhtmAr2hMgTRILTG8242M2jUKi8LKEfStocGGbik0NyFYkaIAxWlTw5oaTL6qrSWLD2itlcKRCfO-2FVwHuA9IBixYRssms5QqLkLwU2dA0sfKuOoYnbZFQzDcOD-2B0bDr1hBT9DXie6lEm0cETvCn-2BWX-2FiZ2BaiVBePFxFsKSiHe1qXDmUh5fIhas-2FrOmRyXAsPnUzgO2gyYsQG11M9QmmZLwo4c6SWBibp4d-2FweCbRZn1ORrrxVkCHhcOIqnuJymKLBT7vluuEId1-2BZ9j-2B-2FOuxXq1HjSRN34ARx3LLMkhNIxbl5419AWBBnebov-2F-2FunR-2BVjvC9fIW9jZ4B-2F99jWQ07gl3cvo-2FRjhExLPfiIElcmPS4VnILQ-3D


[image: image.png]


-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

A golden opportunity for all the Developers.

Google is offering a cybersecurity certification for all students.
Certifications, projects, hackathons, etc. are always an add-on and let you
stand on a higher edge when compared to your peers.

Deadline: At the earliest
Registration link:
https://docs.google.com/forms/d/e/1FAIpQLSekJsspAQTmvevxCNV0zh-Hhq1akk0Nf4p7pjcvb1ZemEud1A/viewform?vc=0&c=0&w=1&flr=0

Mention ""SRM University AP"" as the name of the organization.

In the program you’ll learn about:

   - Programming for cybersecurity tasks
   - Frameworks and controls that inform security operations
   - Using security information and event management (SIEM) tools for
   cybersecurity
   - Detecting and responding to incidents using an intrusion detection
   system
   - Performing packet capture and analysis

Apart from this, get access to monthly doubt clearing sessions by Googlers
& Google Developer Experts.

Post filling the form, look out for an email from Coursera to *ENROLL* and
confirm your spot in the Scholarship.


[image: image.png]

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

Unisys as a part of its Innovation Program Y15, is conducting a webinar
today on the topic - ""Sustainability/Green Energy/Equilibrium – Theme
Overview"". All students are requested to make it a habit of attending the
sessions, they help in broadening your perspective and widening the
opportunities around you.

Date: 22.12.2023
Time: 3:00 - 4:00 PM
Join the session using the link below:
https://teams.microsoft.com/l/meetup-join/19%3ameeting_MWVjY2UzNWUtYzhiYy00ODQ4LTg4NzEtMzViNTZhYWE0MjJj%40thread.v2/0?context=%7B%22Tid%22%3A%228d894c2b-238f-490b-8dd1-d93898c5bf83%22%2C%22Oid%22%3A%223734453f-45b7-4659-8214-051a6354c61e%22%2C%22IsBroadcastMeeting%22%3Atrue%2C%22role%22%3A%22a%22%7D&btype=a&role=a

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear Students,

Please find the below job opportunity and apply in the given link

Application Link : https://cogniz.at/cis2023ET

Digital Workplace Services Off campus – Engineer Trainee(2023 batch) for
Service Desk
Cognizant · Bengaluru, Chennai, Kolkata
Job Function(s) Customer/Technical SupportInformation Technology
CTC INR 400,000.00 per Annum
Salary Break-up / Additional Info

Engineer Trainee- 4 LPA ; Any B.E/B.Tech Graduates (UG full time degree)




------------------------------
Job Description

Job title

IT Service Desk is a centralized team that provides technical support to
our clients, including troubleshooting and resolution of IT issues and
ensuring smooth functioning of their Computer Systems and IT Services. As
many as 90 global clients across different  continents are supported by a
15,000 strong Service Desk team, across the globe. The landscape of IT
Service Desk has witnessed significant transformations due to technological
advancements. Today, many organizations leverage AI chat bots to automate
and streamline their support processes. AI chat bots use natural language
processing to provide instant responses to common user queries and handle
simple tasks, reducing the workload on human analysts. Robotic Process
Automation (RPA) is also gaining traction, allowing repetitive and
rule-based tasks to be automated, freeing up analysts' time for more
complex issues.

Location

Bengaluru, Chennai, Kolkata. Candidates must be flexible to relocate to any
of these locations as per the business requirement & demand.

Eligibility

   - 2023 Batch of B.E/B.Tech of any branch (UG full time degree).
   - Candidates having 50 % in X, XII or Diploma, UG.
   - Open to Indian nationals only.
   - Being flexible to any work locations, shift timing, technology.
   - The final Cognizant onboarding would be subject to satisfactory
   background verification.
   - If the PAN card is already available, ensure you have both first name
   and last name updated in the PAN card. If you do not have your last name
   updated in the PAN card kindly get it updated. Background verification will
   not be successful if the last name is not updated in the PAN card.
   Background verification will not be successful if the PAN card name and the
   superset registered name is not matching. If PAN card is not available,
   kindly do not proceed with the application registration

Key responsibilities

   -

   Provide first-line technical support and assistance to end-users,
   addressing their IT-related issues and enquiries, log and track all support
   tickets, ensuring accurate documentation and timely resolution of problems.
   -

   Troubleshoot hardware and software problems, performing diagnosis and
   resolving technical issues to minimize downtime, collaborate with other IT
   teams to escalate complex issues and ensure prompt resolution and to
   maintain knowledge base articles and documentation to enhance self-service
   options and facilitate efficient problem-solving.

Role expectations

   - Associates should be client focused and able to work with users from
   different communities and cultures across the globe.
   - Ability to have flawless communication (verbal and written) with our
   clients and possess sound technical knowledge.
   - Work in shifts and work from the office.

Support available from Cognizant (post joining as Full Time Employee)

   - Night shift allowance will be paid by the project.
   - Cognizant provides cabs for pick-up and drop, ensuring safety and
   comfort.
   - Timely rewards and recognition for top performers.

If you are passionate about customer service, possess strong technical
skills, and thrive in a fast-paced environment, then this role is for you.

Please note, if selected, you will join as a fresher as no prior work
experience will be considered.

Compensation Engineer Trainee -    4,00,000 LPA


--
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

A Gentle reminder!

All the students are requested to register for this immediately.

On Tue, Dec 19, 2023 at 5:35 PM Corporate Relations & Career Services <
cr-cs@srmap.edu.in> wrote:

> Dear students,
>
> A golden opportunity for all the Developers.
>
> Google is offering a cybersecurity certification for all students.
> Certifications, projects, hackathons, etc. are always an add-on and let you
> stand on a higher edge when compared to your peers.
>
> Deadline: At the earliest
> Registration link:
> https://docs.google.com/forms/d/e/1FAIpQLSekJsspAQTmvevxCNV0zh-Hhq1akk0Nf4p7pjcvb1ZemEud1A/viewform?vc=0&c=0&w=1&flr=0
>
> Mention ""SRM University AP"" as the name of the organization.
>
> In the program you’ll learn about:
>
>    - Programming for cybersecurity tasks
>    - Frameworks and controls that inform security operations
>    - Using security information and event management (SIEM) tools for
>    cybersecurity
>    - Detecting and responding to incidents using an intrusion detection
>    system
>    - Performing packet capture and analysis
>
> Apart from this, get access to monthly doubt clearing sessions by Googlers
> & Google Developer Experts.
>
> Post filling the form, look out for an email from Coursera to *ENROLL* and
> confirm your spot in the Scholarship.
>
>
> [image: image.png]
>
> --
> With regards
>
> *CR & CS*
> *SRM University - Andhra Pradesh*
> Neerukonda Village
> Mangalagiri Mandal
> Guntur district - 522502
>
>

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
